success,rt,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response,slider_start,itemID,condition,tag,accuracy,participant_id,ctime
NA,29554,html-slider-response,44,694268,0.0-1.0-2.11,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.002.jpeg>
              <p id=""context"">Two tax consultants are discussing tax regulations for public institutions.</p>
              <div id=""initiative"" class=""utterance""><p>I don't get the impression that the public universities had to follow the new tax laws.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, not even the proficatble ones.</p></div>
            </div>",75,50,13,notimpression,noteven,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,4881,html-button-response,45,699152,0.0-1.0-0.12,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.007.jpeg>
              <p id=""context"">Two classical music enthusiasts discuss an event they attended together.</p>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,6252,html-button-response,46,705406,0.0-1.0-1.12,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.007.jpeg>
              <p id=""context"">Two classical music enthusiasts discuss an event they attended together.</p>
              <div id=""initiative"" class=""utterance""><p>I don't get the feeling that the pianists played Beethoven sonatas at the competition.</p></div>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,16262,html-slider-response,47,721673,0.0-1.0-2.12,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.007.jpeg>
              <p id=""context"">Two classical music enthusiasts discuss an event they attended together.</p>
              <div id=""initiative"" class=""utterance""><p>I don't get the feeling that the pianists played Beethoven sonatas at the competition.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and I think I can guess why not.</p></div>
            </div>",89,50,8,notfeeling,whynot,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,3674,html-button-response,48,725350,0.0-1.0-0.13,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.013.jpeg>
              <p id=""context"">Two members of the administrative staff at a wildlife reserve are discussing animal care.</p>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,10176,html-button-response,49,735528,0.0-1.0-1.13,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.013.jpeg>
              <p id=""context"">Two members of the administrative staff at a wildlife reserve are discussing animal care.</p>
              <div id=""initiative"" class=""utterance""><p>I don't think that the park rangers fed the lions this morning.</p></div>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,11750,html-slider-response,50,747281,0.0-1.0-2.13,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.013.jpeg>
              <p id=""context"">Two members of the administrative staff at a wildlife reserve are discussing animal care.</p>
              <div id=""initiative"" class=""utterance""><p>I don't think that the park rangers fed the lions this morning.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and I can imagine why not.</p></div>
            </div>",9,50,7,notthink,whynot,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,5007,html-button-response,51,752291,0.0-1.0-0.14,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.001.jpeg>
              <p id=""context"">Two colleagues are talking about what happened at the company Christmas party.</p>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,6887,html-button-response,52,759180,0.0-1.0-1.14,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.001.jpeg>
              <p id=""context"">Two colleagues are talking about what happened at the company Christmas party.</p>
              <div id=""initiative"" class=""utterance""><p>It's just a rumor that the party planning committee made an effort this year.</p></div>
            </div>",0,NA,NA,NA,NA,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,8382,html-slider-response,53,767564,0.0-1.0-2.14,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.001.jpeg>
              <p id=""context"">Two colleagues are talking about what happened at the company Christmas party.</p>
              <div id=""initiative"" class=""utterance""><p>It's just a rumor that the party planning committee made an effort this year.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and it's pretty clear why not.</p></div>
            </div>",5,50,1,rumor,whynot,NA,30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
NA,33480,survey,54,801163,0.0-2.0-0.0,NA,"{""P0_Q0"":null,""age"":""23"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",NA,NA,NA,NA,[],30b8c0be-8fc5-4ec0-9aad-9e3897c3536e,2023-11-20 23:18:38 CET
